business_id,attributes.RestaurantsTakeOut,attributes.GoodForKids,postal_code,categories,attributes.RestaurantsPriceRange2,attributes.WiFi,attributes.RestaurantsDelivery,stars
XW4HCIPUUhRrOBpAgvPirA,True,True,V6G 2V4,"Comfort Food, Nightlife, Gastropubs, Breakfast & Brunch, Restaurants, Bars",2,free,False,3.5
F62FN6dzmZRjsBDpPsFhWw,True,True,V5S 4W2,"Restaurants, Chinese",2,no,False,2.5
TIWoJ8aLs2eaClCbgsyOcQ,True,True,V7C 5K1,"Thai, Restaurants",1,free,True,2.5
ffHHhrplwQDjHFf41ihikA,True,True,V5C 2H6,"Japanese, Sushi Bars, Restaurants",2,free,False,3.0
jt--tbrNwPWkSlSVttfMtQ,True,True,V7M 2K4,"Restaurants, Korean",2,no,True,3.5
viIkP8GvprnuDSMWVc-8fw,True,True,V5N 4C1,"Restaurants, Sushi Bars, Japanese, Food",2,free,True,3.0
i39NVXNpkpnsUOO1emA4oA,True,True,V5H 1P6,"Food, Restaurants, Taiwanese",2,free,True,2.5
UUWhPR-5rn4bJ3f3_v7e9g,True,True,V5J,"Greek, Restaurants, Fast Food",2,no,True,2.5
3pA-gZnwFX1W3jZ7KrpwSA,True,True,V7R 4K3,"Pizza, Italian, Restaurants, Food, Juice Bars & Smoothies",2,free,False,4.0
sH5xCaog0uD4l_aJCOTd8g,True,False,V6C 2G8,"Canadian (New), Restaurants, Gastropubs, American (Traditional)",2,free,False,3.5
xtL_MQ85jTM6-Syp-0U8SQ,True,True,V5X 2T4,"Greek, Specialty Food, Mediterranean, Restaurants, Food, Ethnic Food",2,no,True,3.5
R1yQ3WO1DT0TMZQ1AVsjAw,True,True,V5L 1V2,"Restaurants, Diners, Breakfast & Brunch, Food",2,no,False,4.0
UT4CD6pMbN91KPIEzx-9mQ,True,False,V6B 1V2,"Sandwiches, Bars, Beer Bar, Sports Bars, Gastropubs, American (Traditional), Nightlife, Comfort Food, Restaurants",2,free,True,4.0
V7WrmzvsMbJZNQ6uf5K6Vw,True,True,V6A 1T7,"Specialty Food, Restaurants, Meat Shops, Chinese, Barbeque, Food",2,no,False,4.5
_ls-OLhzHUhiQzOlgdjNsw,True,True,V7L 0B2,"Food, American (Traditional), Restaurants, Nightlife, Pubs, Beer, Wine & Spirits, Comfort Food, Canadian (New), Bars",2,free,False,3.5
HbFklMOlywwtJi6Ksgfu1g,True,True,V5V 4A3,"Coffee & Tea, Bistros, Food, Grocery, Convenience Stores, Restaurants, Cafes",2,free,False,4.0
DJGoBfUSZ955bNQAK6aBog,True,True,V6K,"Restaurants, Sushi Bars, Japanese",2,no,False,3.5
UTuMNgHDEOXfEadxIV7ezA,True,True,V5J 1P8,"South African, Chicken Shop, Restaurants, American (Traditional), African, Portuguese, Sandwiches",2,free,True,4.0
qfM6Z2kPIRG0k0EAy4XmSw,True,True,V5Z 4E1,"Event Planning & Services, Cafes, Food, Caterers, Soup, Bakeries, Desserts, Coffee & Tea, Restaurants, Sandwiches",2,free,True,4.5
fMgKINxIdIFNekTnbhOD6A,True,True,V3V 6A8,"Restaurants, Pizza",2,no,True,4.0
cKJ2YNQ-fMlJS2eWS_N7jQ,True,True,V6C 1T1,"Restaurants, Vegan, Juice Bars & Smoothies, Coffee & Tea, Cafes, Food, Gluten-Free, Breakfast & Brunch, Sandwiches, Comfort Food",2,free,True,4.0
JDeeRdR4ExCCU2Rdh0RUsw,True,True,V5T 3G3,"Fast Food, Restaurants, Burgers",2,no,False,4.0
3jlW89cDIWtoZQlAKGybMA,False,True,V6X 1C3,"Japanese, Tapas/Small Plates, Ramen, Noodles, Restaurants",2,no,True,4.0
-P961fNkJNpTfO4L1DAbSA,True,True,V6B 1G1,"Breakfast & Brunch, Fast Food, Burgers, Restaurants",1,free,True,2.5
XzhxyBNvQ0HQicsI9cDm6Q,True,True,V3W 0H7,"Restaurants, Canadian (New), Indian",2,no,False,3.0
Oy9MJpvvmvueeCF9XQRKXw,True,True,V6B 2Z4,"Poke, Seafood, Specialty Food, Hawaiian, Food, Gluten-Free, Live/Raw Food, Restaurants",2,free,True,4.5
EZmYeVjUjCDSLHMe8Lwuig,True,True,V3B 4P6,"Chinese, Restaurants",2,no,True,1.5
wXL4kFgla1HE0BcEjDgvbg,True,True,V4K 1W4,"Fast Food, American (Traditional), Burgers, Restaurants",2,no,True,3.0
cSKowpeSXQcmzq_pmpW0rw,True,True,V6K 2H2,"Breakfast & Brunch, American (Traditional), Diners, Restaurants",2,free,True,3.5
__ahErPoF-UTPefQ6PiNHw,True,True,V5H 4L7,"Pizza, Restaurants",2,free,True,2.5
9IiOJ-XvaxRTbjbj640ssw,True,True,V6J 1W6,"Food, Fast Food, Sandwiches, Restaurants, Donuts, Bakeries, Coffee & Tea",1,free,False,2.5
hPaUX47peA_vIifNhDxsbA,True,True,V4C 6R6,"Chicken Wings, Restaurants, Pizza",1,no,True,3.5
hf4T7aZ67pk6e8r4juQbEA,True,True,V6E 1A3,"Venues & Event Spaces, Cocktail Bars, Nightlife, Event Planning & Services, Restaurants, Bars, Canadian (New)",3,free,True,3.0
ZUTGSmetfF896SExgodfBQ,True,True,V7G 1L2,"Restaurants, Pizza",2,no,True,2.0
2Cxky-NIGL7DoCSLbzoPuA,True,True,V6X 1C3,"Chinese, Noodles, Restaurants",1,no,False,3.5
voKm9keUgN-_VawOsvC4vw,False,True,V7J 3K2,"Restaurants, Ice Cream & Frozen Yogurt, Burgers, Food, Coffee & Tea",1,free,False,3.0
a7YBnJsJUSg5AnfDM9ZmYg,True,True,V6B 2B7,"Restaurants, Ethnic Food, Specialty Food, Fast Food, Food, Food Stands, Japanese, Hot Dogs",1,no,False,4.0
nyesoK4KyBt-dHN9mz45TA,True,True,V3B 0J1,"Restaurants, Vietnamese",1,free,False,4.0
Px5FKULmnjelatrwPxNlzw,False,False,V6Z 1L2,"Hostels, Bars, Restaurants, Comfort Food, Nightlife, Hotels & Travel",1,free,False,3.0
D3KdqK5gNLEpdD3t9-yKlg,True,True,V5V 3E3,"Restaurants, Chinese, Vegetarian, Vegan",2,free,True,4.0
jd0XyZCTzMOwiSrVjCwcpQ,True,True,V6K 3E5,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Bakeries",2,free,False,4.0
tFDCwxAYAqc1ScraxJHmLQ,True,True,V5M 2A1,"Restaurants, Japanese, Sushi Bars",2,no,True,3.5
396VyHZmKkygpRrb64XxLA,True,True,V5R 5H2,"Chinese, Restaurants",2,no,False,4.5
le7PxVPtYAhDb3UOcaGilg,True,True,V3C 3G4,"Bakeries, Event Planning & Services, Food, Delis, Shopping, Restaurants, Sandwiches, Caterers",1,no,False,4.0
n4y_jKEQLIQeDjHge9uJvw,True,False,V6B 1B2,"American (Traditional), Nightlife, Pubs, Bars, Burgers, Lounges, Canadian (New), Restaurants, Cocktail Bars, Comfort Food",2,free,True,4.0
DuifNxKBALMuascnl9GMRw,True,True,V6X 1S1,"Restaurants, Chinese",2,no,False,3.0
c6GTsZB4KUE8yawBJxr8Xw,True,True,V7E 4R7,"Japanese, Restaurants, Sushi Bars",2,no,False,3.5
64E5JZbW8pZBWi_DHODXpQ,True,True,V5C 6R5,"Canadian (New), American (New), Restaurants, Nightlife, Lounges, Bars",2,free,True,3.5
4WBtUrKNyfuyth71On3ApA,True,True,V6J 1M3,"Italian, Restaurants",2,no,True,3.5
Yqp6VvqXT-1n1uIog0TiSQ,True,False,V6B 3L9,"Sports Bars, Italian, Bars, Pizza, Nightlife, Restaurants",2,free,True,3.0
7_qZrRi_zs2GbnxmEAAVmQ,True,False,V6E 1Z8,"Sushi Bars, Japanese, Restaurants",4,no,False,4.0
ROOmUSEIcTfcVNaJtZEchQ,True,True,V6X 1R4,"Food, Bubble Tea, Restaurants, Waffles, Desserts",1,free,True,3.5
VyHdjx6K9XNfjsh2_2PqFA,True,True,V6E 1N2,"Restaurants, Thai",2,no,True,3.0
RVPQUgAfhtxxLNAhxxdcwA,True,False,V6B 0M3,"Restaurants, Cafes",2,free,True,3.0
zn--EKv9ySO77u_WGSBuGA,False,False,V6K 3E6,"Restaurants, French, Asian Fusion, Canadian (New), Japanese",4,no,False,4.0
dFzDHiN52S96A9rfp1-PoQ,True,True,V6X 1C3,"Cafes, Restaurants, Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Korean",2,free,True,4.0
umv8zQBbJ5GgRT0qVHIpCg,True,True,V6J 1X6,"Restaurants, Tapas/Small Plates, Sushi Bars, Japanese",2,free,True,4.0
_C6AqSLnXNNCmEEFq7cipA,True,True,V6H 3R9,"Mexican, Restaurants",2,no,False,3.0
LCQNNtLbY7Sa5zQI4nZPfg,True,False,V6C 2G3,"Diners, Cocktail Bars, Nightlife, Arcades, Bars, Seafood, Arts & Entertainment, Restaurants, Steakhouses",4,free,True,4.0
A3wBxA7N6jCGFSww52PtMQ,True,True,V7V 1J5,"Nightlife, Cocktail Bars, Bars, Restaurants, Italian, Wine Bars, Burgers",3,free,True,4.0
rpJpZOvTPbVmBh2goK1iOA,False,False,V6A 1G7,"Diners, Canadian (New), Restaurants, Local Flavor",3,no,False,4.5
Tty7XQtzwMMIOp9YuWUABg,True,False,V6Z 2H1,"Canadian (New), Asian Fusion, Gastropubs, Restaurants, American (New)",2,free,False,3.5
JpunXfNYyZJrh2nj7-r69w,True,True,V6E 1N2,"Restaurants, Caterers, Chicken Wings, Fast Food, Event Planning & Services, American (Traditional), Chicken Shop",1,no,True,2.5
u38qpve4gq5bxgywP6TwJQ,True,False,V6J 1C9,"Arts & Entertainment, Restaurants, Bars, Karaoke, Canadian (New), Tapas Bars, Nightlife, Soup, Jazz & Blues, Music Venues",2,free,True,2.5
Ej0KFWJmH3CU1vPVmw_raA,False,False,V7R 4K9,"Wine Bars, American (New), Canadian (New), Nightlife, Bars, Restaurants",3,free,False,3.5
2ll4N1c2xFh5fTNfYQ_igA,True,True,V6P 5Y1,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)",2,free,True,3.0
lkJcYffvsqgicIVofORemA,True,False,V6A 1E9,"Nightlife, Bars, Sandwiches, Pubs, Restaurants",2,free,False,3.0
Ui6j_bffSmnOOqBUKOLjCg,True,True,V3K,"Korean, Restaurants",2,free,False,4.0
IyN8vVGNV7SZ6fulQ7O5LA,True,True,V6B 6N7,"Pizza, Restaurants",1,free,True,3.0
Vbxro_sbR21MXBsoqE_ogQ,True,False,V6B 2S2,"Food, Coffee & Tea, Cafes, Restaurants",2,free,True,4.0
i98mWhRgKY3nqMygZMU0Mw,False,True,V7L 2L3,"Food, Cafes, Restaurants, Coffee & Tea",1,free,False,3.5
K7c5urKrmZ5CZeldngwzig,True,False,V6B 2L3,"Smokehouse, Gastropubs, Restaurants, Barbeque, Food",2,free,True,3.5
v7910-DAd5gQuRcJTi953A,True,True,V5N 4A8,"Restaurants, Caribbean",2,no,True,3.0
xZSks2xfrijtJjly1qiQlg,True,True,V6J 1C8,"Breakfast & Brunch, Restaurants, Canadian (New), American (New)",2,free,True,3.0
R4Ycmx-tEioL8gSj8WRONw,True,True,V6M 2A3,"Restaurants, Food, Creperies, Taiwanese, Beer, Wine & Spirits, Asian Fusion",1,free,True,2.5
lv83wXXru_GkQA7vWfGPLA,True,True,V5H 2B3,"Restaurants, Japanese, Soup, Ramen",2,no,True,3.5
ZdGTTzkwTb2bYI5CBQsKVw,True,True,V5L 1T9,"Restaurants, Japanese, Sushi Bars",2,no,False,3.5
BtGVORkfP1EsGcbqHDlUVQ,True,True,V5A 4M8,"Food, Coffee & Tea, Lounges, Venues & Event Spaces, Canadian (New), Restaurants, Bars, Caterers, Nightlife, Breakfast & Brunch, Event Planning & Services",2,free,False,4.0
Ru5edzaevZHc5jKVndFphg,True,True,V6J 1C8,"Food, Specialty Food, Bakeries, Gluten-Free, Restaurants",2,free,True,3.5
WjaMgbBtAVsadAb_Yi98wg,True,True,V5T 4G5,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Sandwiches",1,no,False,3.5
oiuMkUcxnTdzeUpCNmVzWA,True,False,V6B 5C6,"Shopping, Shopping Centers, Tapas Bars, Restaurants, Japanese",2,no,False,3.5
WpqUNT2rMONaKvo1Wq8TOw,True,True,V6X 4E2,"Dim Sum, Soup, Restaurants, Chinese, Seafood",2,no,False,3.5
LtICaPgdfSTDiehMip9SDA,True,True,V6H 2M5,"Pizza, Restaurants",2,no,True,3.0
1zIsY_MFfDBY7JUXgVdkYA,True,True,V6P 4G2,"Nightlife, Lounges, American (New), Comfort Food, Canadian (New), Gluten-Free, Sports Bars, Bars, Pubs, Sandwiches, Restaurants",2,free,True,3.5
alGiE73WMYVu4BOja2k8Zw,True,False,V6H 3H8,"Modern European, Nightlife, Bars, Restaurants, American (New)",2,free,False,3.5
fIpDetulrWb4ggn0Wj3Q5w,True,True,V6H 1H4,"Restaurants, Chinese",2,no,True,2.5
h3qDy40S3WzmONSX6y1YIQ,True,True,V5V 3R1,"Restaurants, Pizza",1,free,True,3.0
5gSPIESnG99T7o72rMlkjQ,True,True,V3H 0E1,"Pizza, Food, Salad, Restaurants, Food Delivery Services, Chicken Wings",2,no,True,3.0
CmqHkYHrFh7DXGw1XDdz0Q,True,True,V6M 2P7,"Vietnamese, Restaurants, Soup",1,free,True,2.0
K0_SiojPerHDWYmo-qIFEQ,True,True,V7B 1K7,"Fast Food, Restaurants, Food, Coffee & Tea",2,free,True,3.0
NTtQJ4KrcK36Xi4eEvo3hQ,True,True,V5T,"Pizza, Restaurants",2,free,True,4.0
QCBnL14_8zIykW-4mcx8rw,True,True,V6X 4J8,"Cafes, Restaurants, Chinese",2,free,False,3.0
HIR6i9GjFr1afuP9z1NL3Q,True,True,V5L 1V6,"Sushi Bars, Restaurants, Japanese",2,free,True,3.0
U9D4M_H7u2RHr_KnaMUR5A,True,True,V6X 2C2,"Chinese, Sandwiches, Food, Restaurants, Vietnamese",1,free,False,3.5
FfS4puntZmGp3Emi09wZcw,True,True,V6B 1E5,"Restaurants, Sandwiches, Coffee & Tea, Food, Bagels",1,free,True,4.0
_-Vcuo1RNeb4tT16HyjqbQ,True,True,V3M 5X2,"Indian, Restaurants, Caterers, Event Planning & Services",1,free,True,3.5
-h4gHi2IcQ2rlpm8qaiYcA,True,True,V3R 5X4,"Dim Sum, Seafood, Restaurants, Chinese",2,no,True,3.0
rQLp-1tgR1uhPbhJ3mqChw,True,False,V6Z 1M4,"Restaurants, Food, Poutineries, Beer, Wine & Spirits, Mexican, Nightlife, American (Traditional), Bars, Breakfast & Brunch, Burgers, Pubs",2,free,False,3.5
-MrP6EY3zgXQoMvUD3TAng,True,False,V6B 1B2,"Restaurants, Barbeque",2,no,True,3.5
lTZr-n0JRl6hlKit3to5pA,True,True,V3H 2C2,"Cafes, Restaurants, Desserts, Food",2,free,False,4.5
9GFCY3QeVkX2fIbOnT0i1g,False,False,V6B 1GB,"Pubs, Sports Bars, Diners, Burgers, Comfort Food, Nightlife, Restaurants, Bars, American (Traditional), Sandwiches",1,free,False,3.0
C3u20h3WCXp5Ebkx70unQA,False,False,V5G 1C7,"Seafood, Lounges, Restaurants, Nightlife, Steakhouses, Bars",3,free,False,4.0
-tyw1RWZdV2wT_OhWDHRGw,True,True,V3X 3K1,"Sushi Bars, Japanese, Restaurants",2,free,False,3.5
4118Aq9LbkvUr4s719uUkA,True,True,V5Y 1N9,"Japanese, Sushi Bars, Restaurants",2,free,True,4.5
8sVcVt39T5LefBZAs_VW5Q,True,True,V5H 2A9,"Restaurants, Vietnamese",1,no,False,3.5
A0QVHXAE1GclXqofL24F9A,True,True,V3M 4K3,"Dim Sum, Chinese, Restaurants, Seafood",2,no,True,4.0
OB5So5MuiLty-3vdyIGd8w,True,True,V6Z 1L4,"Pizza, Restaurants",1,no,True,3.0
3toEKAZPLlAmcSmdF1XZLg,True,True,V6X 4J7,"Restaurants, Korean",2,free,True,3.0
szU0o1NEyJJrEJPlNOavBQ,True,False,V7A 1W6,"Fast Food, Restaurants, American (Traditional), Chicken Wings, Chicken Shop",2,no,True,2.5
0iEFOEQIvk7RFcOo_jkOGA,True,True,V6Z 2K6,"Food Stands, Japanese, Restaurants, Hot Dogs",1,no,True,4.0
afIFneEf68Td1m3QCCzy0g,True,True,V5R 5J6,"Chinese, Restaurants, Indian, Hakka, Asian Fusion",2,no,True,4.0
ob6znlvSuno1hZ2QCggmIQ,True,True,V5M 2E1,"Seafood, Dim Sum, Restaurants, Chinese",2,no,False,3.0
3sg5p2I11LeuUy6isQvZvQ,True,True,V3B 1C5,"Restaurants, South African, African, Portuguese, Chicken Wings, Cafes, American (Traditional)",2,no,True,3.5
oHLb2hTklvXCTSnMFpciog,True,True,V6C 2E7,"Sandwiches, Restaurants",1,no,False,4.5
1GFPKQj3k6HQbVkgULJ0uA,True,True,V3B 0C6,"Food, Restaurants, Grocery, Persian/Iranian, Butcher",2,no,False,3.0
CAldpZIKFgHurOXyaKOZCw,True,True,V5W 2S7,"Seafood, Cafes, Restaurants, Hong Kong Style Cafe",2,free,False,4.0
uTTn0fxxGUBkHczNB-hgWA,True,True,V7A 1G3,"Restaurants, Vietnamese, Noodles",1,free,False,3.5
3Q-v4c5JFYFzhAAVjEyhLQ,False,True,V6J 1Y1,"Mongolian, Hot Pot, Restaurants, Chinese",2,free,False,3.0
XZWw32Kq-fWw3NSxLkZDvg,False,True,V6G 2L5,"Japanese, Restaurants, Noodles, Ramen",2,no,False,4.0
aiJHqrbY_bryhBvGXs4w3g,True,True,V5W 2Z5,"Indian, Restaurants",1,no,True,3.0
wCNZOlz1pN3u-BTyQfpT1Q,True,True,V6S 0B9,"Restaurants, Vegan, Ice Cream & Frozen Yogurt, Food, Pizza",2,free,True,4.0
LOy9EL7UeiKRqdUWUcbtZw,True,False,V6A 3A3,"Tapas/Small Plates, Restaurants, Canadian (New)",2,free,True,4.0
HHWKyopvWxa23ZeIFkKbvQ,True,True,V3B 8A9,"Chinese, Dim Sum, Restaurants, Seafood",2,no,False,3.0
iHHnZb1YEP9vRXOc6-7Nrw,True,True,V5L 3X6,"Barbeque, Restaurants, Whiskey Bars, Nightlife, Bars",2,no,True,3.5
t-3LlsIKHlNLt7uchVnHnA,True,True,V3V 5Y5,"Restaurants, Greek, Seafood, Mediterranean",2,free,True,4.0
NRItgoGiQEH1PyAgBmG6dQ,False,False,V6Z 1X6,"Beer, Wine & Spirits, Restaurants, Steakhouses, Food, Sandwiches, Seafood, Specialty Food",3,free,True,3.5
2QNC6c3cx27_0MQNSX477A,True,True,V6M 4H1,"Event Planning & Services, Cafes, Food, Restaurants, Caterers, Food Delivery Services",2,free,True,3.0
lcI4ogKS7xK5q3HTediEDw,True,True,V3C 3G6,"Restaurants, Japanese, Sushi Bars",1,free,True,4.0
qyVFbtiVCBWdQBeqPVIkrQ,True,True,V6M 1Z1,"Restaurants, Sushi Bars, Japanese",2,no,True,3.0
muYZ_olcRcxYiQHN9GoGTw,True,True,V3H 3R5,"Breakfast & Brunch, Restaurants, Sandwiches, Burgers",1,free,False,4.5
2fzT-nnHQ0CM1OmAiBu-7A,True,True,V6X 3X2,"Restaurants, Malaysian, Food Stands",1,no,False,3.5
CfYScv24-gNuyhRPznk2FA,True,True,V6K 1P2,"Food, Pharmacy, Sandwiches, Health & Medical, Florists, Flowers & Gifts, Delis, Shopping, Grocery, Restaurants",2,no,False,2.5
PHiu65EltuPCnD9Trit0Lw,True,True,V7P 1T6,"Restaurants, Vietnamese",1,no,False,3.0
0xCmAsoksVvUVjYJLiBwLw,True,True,V5C 2J1,"Thai, Restaurants, Vietnamese",1,no,False,4.0
Q4u7W5grwSKZy-suUKhtqw,True,True,V6X 2X9,"Ethnic Food, Asian Fusion, Food, Specialty Food, Restaurants, Chinese",2,free,False,3.0
mGxzUtidiSprXkdGwk4FgQ,True,False,V3W 4E2,"Restaurants, Pizza",1,no,True,2.0
drhJnjLFI8wsbvOMaVFDSA,True,True,V6H 1G5,"Restaurants, American (New), Canadian (New)",2,free,False,4.5
XzHF1Sty1exuMjS2Q9FUBw,True,True,V4K 1X6,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",1,free,True,2.0
0xUvtmdisE_Ab3yTe54xYw,True,True,V5Z 2W5,"Restaurants, Chinese",2,no,True,3.5
xBvGGbP0jYJvS5q9FLpeFA,True,True,V5R 5K6,"Chinese, Noodles, Food, Restaurants",2,no,False,3.0
IqszAoy_Ggk7KHzIzoc4YQ,True,True,V5P 3W5,"Chinese, Dim Sum, Restaurants",2,free,False,3.5
2rME5YVpz8HlUXmEXuR-ew,True,True,V6Z 1L4,"Burgers, Breakfast & Brunch, Restaurants, Diners, Tapas/Small Plates",2,free,False,4.0
TpihC876T8ziL90F_9jHpw,True,True,V3M 6Z6,"Food, Mexican, Restaurants, Bakeries",2,free,False,3.5
Mf4hBmOy2uGv7lmTGBCpRQ,True,False,V3H 2C1,"Restaurants, Thai",2,no,True,3.5
_-4KBW-tUcqeyg3MAMWKVg,True,True,V7C 4N1,"Chinese, Breakfast & Brunch, Restaurants, Cafes",2,free,True,3.0
0NXs-hYO0rZN9cn-KmWwug,True,True,V5M 3T8,"Vietnamese, Restaurants",1,no,False,4.0
_mhYjhsVD39sEB7gBk7rkw,True,True,V5V 3R2,"Burgers, Food, Restaurants, Fast Food, Coffee & Tea",1,free,True,3.0
5kpkDee0r3V3qZ9YG6M5jw,True,True,V3R 8X8,"Restaurants, Middle Eastern, Mediterranean",2,free,True,4.0
B985G6qPJqLtRfmjzP96XA,True,False,V5V 3R3,"Nightlife, American (Traditional), Diners, Restaurants, Lounges, Bars",2,free,False,3.5
nxTqx7zabD7cWkifv_BNmw,True,True,V6C 2R7,"American (New), Restaurants, French, Nightlife, Canadian (New), Bars",3,free,False,3.5
HQg_oeGEC4uurR1C6por_Q,True,True,V4C 2K4,"Restaurants, Canadian (New), Vietnamese, Chinese",2,no,False,3.5
Khg_nlobOeWl-heN27NKOg,True,True,V5H 1Z5,"Asian Fusion, Cambodian, Vietnamese, Restaurants",1,no,False,3.0
bkC3H-jC9rXHpefW690t3Q,True,True,V3H 2C3,"Restaurants, Food, Pizza",2,free,True,3.5
WDiGEzCsUHGpyS1B4DZcpQ,True,True,V6G 1Z4,"Nightlife, American (Traditional), Food, Restaurants, Bars",2,free,False,3.0
N7C8X7RkWUQ8O9UVKaVCXw,True,False,V5V 4G3,"Food, Restaurants, Coffee & Tea, Cafes",1,free,True,3.5
yCYr3xlR46H8uj1MlA-dMg,True,True,V6X 0M5,"Fast Food, Japanese, Restaurants",2,free,True,4.0
iq34B4GAuhYrb9FS1hI8wA,True,False,V6B 1B6,"Canadian (New), Seafood, Beer, Wine & Spirits, Nightlife, Restaurants, Specialty Food, American (New), Food, Italian, Cocktail Bars, Bars",2,no,False,3.5
RjaMcWoyG_CFh-M61fahxA,True,True,V5L 1J5,"Burgers, Vietnamese, Asian Fusion, Restaurants",2,free,True,4.0
PdMdJOcpytWBB_VrsEn7Lg,True,True,V7L 3V6,"Coffee & Tea, Sandwiches, Event Planning & Services, British, Caterers, Restaurants, Food",2,free,False,4.5
YMp2_eZ14ZKsXK_sWlaIzw,True,True,V5E 1E9,"Fast Food, Restaurants, Burgers",1,free,False,2.5
tWjcnCAYZfkkQ1C3J_Zctw,True,True,V6B 1X4,"Restaurants, Breakfast & Brunch, Burgers, Canadian (New)",2,free,True,3.5
pI9ZtT7OHt5sMJC7MxutFQ,True,True,V5N 4A7,"Restaurants, Pizza",1,free,True,4.0
KDpEDnHqRXTeBhNTmvBFiQ,True,True,V5T 3G5,"American (Traditional), Restaurants, Comfort Food, Bistros",2,no,False,4.0
_qX2m_QaGhIsZSBJvj9xZg,True,True,V3R 1M7,"Pizza, Restaurants, Specialty Food, Food",2,no,True,4.0
ayrlHCoN9Im4tx8ct3oTSg,True,True,V5C 2H5,"Pizza, Italian, Restaurants",2,free,True,3.5
IwKjNa3HUAgEpveTac6Wgw,True,True,V3M 3N8,"Restaurants, Italian",2,free,False,3.5
D9Kwi9YpDfL9UNOHvYz1oQ,True,True,V5P 3W4,"Sushi Bars, Japanese, Restaurants",2,no,True,3.0
BJjibSl3q0ZsuA6mXFQu9w,True,True,V6J 1C6,"Restaurants, Burgers",1,no,True,3.0
RRbZcbdc7siHDsoR4a04jw,True,True,V6T 1Z1,"Restaurants, Pizza",1,free,True,2.5
8TmGTw2yzrZMOW37evnpKw,True,True,V6K 2H2,"Bakeries, Greek, Food, Restaurants, Mediterranean",1,no,False,4.5
zT52LsGTubIq2Kq7gTwkkA,True,True,V6G 1W5,"Food, Restaurants, Cafes, Sandwiches, Coffee & Tea, Seafood, Breakfast & Brunch",2,free,True,3.5
rbgjXYiutRMsKCOrzkm5aw,True,False,V6A 1X5,"Nightlife, Seafood, Bars, Cafes, Restaurants",2,paid,True,4.5
QJOCnK9VsJTcb9yW6vnjkw,True,True,V7B 0B7,"Mediterranean, Pizza, Gluten-Free, Restaurants, Italian",2,free,True,3.0
LJb9SIq1zt5W8gsuq4_jOQ,True,True,V6M 2A3,"Fast Food, Restaurants, Sandwiches, Coffee & Tea, Food, Bakeries",1,free,False,3.5
2lBy6KC-Kqc88obSWNQt9A,True,True,V6B 0J6,"Restaurants, Vietnamese, Noodles",1,no,True,3.5
5tu4hTdWAVN7sBk5vuWrJA,True,False,V6R,"Food, Pizza, Italian, Ethnic Food, Specialty Food, Restaurants, Food Delivery Services",2,free,True,3.5
4O8h9qauHe3NZiIdBlTJkQ,True,True,V5A 4Y7,"Restaurants, Poke, Food, Hawaiian, Japanese",2,no,True,4.0
-777fa6pKF-dcIJLoyZ8bw,True,True,V7M 2H9,"Thai, Restaurants",2,no,True,3.5
kDZTaeUaf78Jd25ktX8a8g,True,True,V6Z 2B7,"Breakfast & Brunch, Cafes, Do-It-Yourself Food, Canadian (New), Pizza, Grocery, Juice Bars & Smoothies, Sandwiches, Delicatessen, Food, Restaurants, Coffee & Tea, Delis, Salad",2,free,False,5.0
1Kw6y-zFvOgaaZFzFu9vqg,False,True,V6J 1R1,"Fitness & Instruction, Vegetarian, Yoga, Specialty Schools, Restaurants, Active Life, Education, Vegan",2,free,False,3.5
GPT4uCIk2xlU6dy2CRDFiA,True,True,V6J 1W9,"Nightlife, Restaurants, Bars, American (Traditional), Breakfast & Brunch",2,free,False,3.5
RO8X7qUQHYTsLvImWM1FoQ,True,True,V7G 1C3,"Sushi Bars, Japanese, Restaurants",2,free,False,4.0
0StspvkpQ7ODA114Xdt8nQ,True,False,V6V 3C3,"Internet Cafes, Cafes, Restaurants, Desserts, Waffles, Sandwiches, Food, Bakeries, Coffee Roasteries, Coffee & Tea",2,free,True,3.5
OHdcby7tM50qyOOcV9nrvA,True,True,V5N 4B6,"Restaurants, Vegan, Lebanese, Mediterranean, Middle Eastern",2,free,True,4.0
OiJefJNG37Dy5BJ4uoueQw,True,True,V5N 2T6,"Restaurants, Vietnamese",1,no,True,3.0
dd44fHoQmMD1_z7-HX2eLg,True,True,V6B 1T1,"Noodles, Vietnamese, Restaurants",2,no,False,3.5
YKmwKQoWIeoLyStYrQguYg,True,True,V5R 5H6,"Chinese, Noodles, Restaurants",2,no,False,3.5
8gRPKHkyNLKhLlND5TFlgA,True,True,V6X 1A6,"Food, Restaurants, Food Delivery Services, Italian, Pizza, Chicken Wings",2,free,True,1.5
VW2-USk-K4t23LmAl7Nu5g,True,False,V6B 1B2,"Bars, Tapas/Small Plates, Pubs, Restaurants, Nightlife",2,free,False,3.0
9W7_HUgsrBbjbZQXLkhqpw,True,True,V6H 3R9,"Restaurants, Seafood, Fish & Chips",2,no,False,3.0
